0856_paperbackhead.mp3,A minor,120
0857_paralyzer.mp3,E minor,106
0858_peoplearepeople.mp3,A minor,119
0859_picturesofyou.mp3,D major,104
0860_pieceofme.mp3,C# minor,115
0861_pingmebaby.mp3,E♭ major,123
0862_pleasedontleaveme.mp3,B♭ minor,128
0863_pleasedontleavemedigi.mp3,C# major,128
0864_pleasedontleavememain.mp3,C# major,138
0865_pocketfulofsunshine.mp3,A minor,110
0866_pokerfacedave.mp3,A♭ minor,128
0867_pokerfacedos.mp3,A♭ minor,119
0868_puton.mp3,A minor,138
0869_raiseyourweapon.mp3,A♭ minor,68
0870_ratedr.mp3,C minor,127
0872_readyfortheweekend.mp3,A minor,138
0873_readyornot.mp3,D major,93
0874_realize.mp3,C# major,124
0875_redbelt.mp3,B♭ minor,130
0876_rehab.mp3,B major,80
0877_releasemenow.mp3,C minor,112
0878_replay.mp3,A major,91
0879_ridinsoloian.mp3,F# minor,125
0880_righthere.mp3,B♭ minor,91
0881_rightround.mp3,A minor,125
0882_rightroundbenny.mp3,A minor,129
0883_rocksatmywindow.mp3,A♭ major,93
0884_rockstar.mp3,C minor,72
0886_rudeboy.mp3,E♭ minor,87
0888_russianroulettejump.mp3,F# minor,111
0889_samelove.mp3,E♭ major,85
0890_samemistakes.mp3,A♭ major,90
0891_savetheworld.mp3,C major,127
0892_saveyoutonight.mp3,F major,128
0893_say.mp3,B♭ major,84
0895_scarymonsters.mp3,G minor,128
0897_sentimentaltune.mp3,C major,82
0898_sexyback.mp3,A minor,117
0899_sexycani.mp3,A♭ major,86
0900_sexychickakon.mp3,D major,130
0901_sexydj.mp3,C# major,123
0902_shakeitradiomix.mp3,E major,75
0903_shakethatbubblenow.mp3,E minor,105
0904_shewolf.mp3,D major,122
0905_shocktoyoursystem.mp3,F major,103
0906_shutupanddrive.mp3,C# minor,133
0907_skyscraper.mp3,G major,104
0908_sober.mp3,E♭ minor,91
0909_sofineed.mp3,C major,64
0910_solo.mp3,B major,130
0911_someday.mp3,E major,135
0912_somenights.mp3,C major,107
0913_somuchlove.mp3,F# major,126
0914_soobviousnow.mp3,E major,152
0915_sosletthemusicplay.mp3,C minor,115
0916_sowhat.mp3,A major,126
0917_spacemanties.mp3,E major,138
0918_starstrukk.mp3,D minor,140
0919_stereolove.mp3,C# minor,127
0920_stopandstare.mp3,E major,93
0921_stronger.mp3,A♭ major,104
0922_suffocate.mp3,A minor,123
0923_sunandmoon.mp3,F# minor,67
0924_sunisup.mp3,F minor,128
0925_sweetdisposition.mp3,D major,129
0926_sweetthing.mp3,E♭ major,103
0927_swing.mp3,F# minor,75
0928_takeabow.mp3,F# minor,130
0929_takeovercontrolext.mp3,C minor,130
0930_takeyourtime.mp3,C# major,82
0931_takeyouthere.mp3,F minor,115
0932_tattoo.mp3,D major,84
0933_teardropsonmyguitar.mp3,B♭ major,100
0934_teenagedreamkaskade.mp3,G minor,126
0936_tequieroacoustic.mp3,C# major,84
0937_thatsnotmyname.mp3,E major,146
0938_thebusiness.mp3,G major,133
0939_thecure.mp3,F major,144
0940_thehousethatbuiltme.mp3,F major,82
0941_theocean.mp3,D major,106
0945_thewayiareradio.mp3,A♭ minor,115
0946_thinkingofyou.mp3,E major,74
0947_thiskiss.mp3,F major,128
0948_thislove.mp3,E♭ major,95
0949_throwitinthebag.mp3,F# minor,86
0950_throwyourhandsup.mp3,C major,130
0951_thunder.mp3,D major,75
0952_tiktok.mp3,D minor,120
0953_tilltheworldends2.mp3,A♭ major,132
0954_timeaftertimevan.mp3,C major,138
0955_tinylittlebows.mp3,C major,120
0956_tonightimgettingoveryou.mp3,F major,126
0958_turnmeup.mp3,B♭ major,124
0959_turnthisclubaround.mp3,F major,128
0960_umbrella.mp3,C# major,87
0961_unfaithfulfemme.mp3,C minor,132
0964_wakingupinvegas.mp3,F major,132
0965_wakingupinvegascalvin.mp3,F major,130
0966_wakingupinvegascalvinh.mp3,F major,130
0967_walkingonadream.mp3,A♭ major,127
0968_walltowall.mp3,G minor,94
0969_webelongtogether.mp3,C major,140
0970_whataboutnow.mp3,A minor,81
0971_whatayawantfromme.mp3,D major,93
0972_whatchasay.mp3,B major,144
0973_whateverittakes.mp3,C major,75
0974_whateveryoulike.mp3,F major,75
0975_whathappensinvegas.mp3,A♭ minor,130
0977_wheelsnow.mp3,B major,140
0978_whenigrowup.mp3,G major,118
0979_whenlovetakesover.mp3,F# major,130
0981_whenyouregone.mp3,G major,142
0982_whoknewdos.mp3,A major,70
0983_whyamitheone.mp3,F# major,77
0986_winner.mp3,A♭ minor,90
0987_withyou.mp3,E♭ major,86
0988_withyoukovas.mp3,F major,125
0989_womanizer.mp3,C# minor,69
0991_worryaboutyounow.mp3,B♭ major,85
0992_wrongthinwhiteduke.mp3,B minor,134
0993_youandidanny.mp3,F# minor,130
0994_youbelongwithme.mp3,F# major,130
0995_youfoundme.mp3,B major,76
0999_yourheartisamuscle.mp3,E major,86
1000_yourloveismydrug.mp3,F# major,120
1001_yourloveismydrugdave.mp3,F# major,128
